policyID,agecat,valuecat,period,numclaims,claim
33766,2,9,3,0,0
33767,5,9,1,0,0
33767,5,9,2,0,0
33767,5,9,3,0,0
33768,10,9,1,0,0
33768,10,9,2,0,0
33768,10,9,3,1,1
33769,4,9,1,0,0
33769,4,9,2,0,0
33769,4,9,3,0,0
33770,10,9,1,0,0
33770,10,9,2,0,0
33770,10,9,3,0,0
33771,4,9,1,0,0
33771,4,9,2,0,0
33771,4,9,3,0,0
33772,10,9,1,0,0
33772,10,9,2,0,0
33772,10,9,3,1,1
33773,4,9,1,0,0
33773,4,9,2,0,0
33773,4,9,3,0,0
33774,5,2,1,0,0
33774,5,2,2,0,0
33774,5,2,3,0,0
33775,2,9,1,0,0
33775,2,9,2,0,0
33775,2,9,3,0,0
33776,5,2,1,0,0
33776,5,2,2,0,0
33776,5,2,3,0,0
33777,4,9,1,1,1
33777,4,9,2,1,1
33777,4,9,3,0,0
33778,10,9,1,0,0
33778,10,9,2,0,0
33778,10,9,3,0,0
33779,4,9,1,0,0
33779,4,9,2,0,0
33779,4,9,3,0,0
33780,4,9,1,0,0
33780,4,9,2,1,1
33780,4,9,3,1,1
33781,1,2,1,0,0
33781,1,2,2,0,0
33781,1,2,3,1,1
33782,10,9,1,0,0
33782,10,9,2,0,0
33782,10,9,3,0,0
33783,6,9,1,0,0
33783,6,9,2,0,0
33783,6,9,3,0,0
33784,2,2,1,0,0
33784,2,2,2,0,0
33784,2,2,3,0,0
33785,2,9,1,0,0
33785,2,9,2,0,0
33785,2,9,3,0,0
33786,10,9,1,0,0
33786,10,9,2,0,0
33786,10,9,3,0,0
33787,1,9,1,0,0
33787,1,9,2,0,0
33787,1,9,3,0,0
33788,10,9,1,0,0
33788,10,9,2,1,1
33788,10,9,3,0,0
33789,2,9,1,0,0
33789,2,9,2,0,0
33789,2,9,3,0,0
33790,6,9,1,0,0
33790,6,9,2,0,0
33790,6,9,3,1,1
33791,1,9,1,0,0
33791,1,9,2,0,0
33791,1,9,3,0,0
33792,10,9,1,0,0
33792,10,9,2,0,0
33792,10,9,3,0,0
33793,4,9,1,0,0
33793,4,9,2,0,0
33793,4,9,3,0,0
33794,10,9,1,2,1
33794,10,9,2,1,1
33794,10,9,3,2,1
33795,5,9,1,0,0
33795,5,9,2,0,0
33795,5,9,3,0,0
33796,4,9,1,0,0
33796,4,9,2,0,0
33796,4,9,3,0,0
33797,5,2,1,0,0
33797,5,2,2,0,0
33797,5,2,3,0,0
33798,2,9,1,9,1
33798,2,9,2,7,1
33798,2,9,3,7,1
33799,10,9,1,2,1
33799,10,9,2,0,0
33799,10,9,3,0,0
33800,5,2,1,0,0
33800,5,2,2,0,0
33800,5,2,3,0,0
33801,2,2,1,0,0
33801,2,2,2,0,0
33801,2,2,3,0,0
33802,10,9,1,0,0
33802,10,9,2,0,0
33802,10,9,3,0,0
33803,4,9,1,0,0
33803,4,9,2,0,0
33803,4,9,3,0,0
33804,4,9,1,0,0
33804,4,9,2,0,0
33804,4,9,3,0,0
33805,4,9,1,0,0
33805,4,9,2,0,0
33805,4,9,3,0,0
33806,5,9,1,0,0
33806,5,9,2,0,0
33806,5,9,3,0,0
33807,6,2,1,0,0
33807,6,2,2,0,0
33807,6,2,3,1,1
33808,5,9,1,1,1
33808,5,9,2,0,0
33808,5,9,3,2,1
33809,2,9,1,0,0
33809,2,9,2,0,0
33809,2,9,3,0,0
33810,2,9,1,0,0
33810,2,9,2,0,0
33810,2,9,3,0,0
33811,4,9,1,0,0
33811,4,9,2,0,0
33811,4,9,3,0,0
33812,5,9,1,0,0
33812,5,9,2,0,0
33812,5,9,3,0,0
33813,10,9,1,0,0
33813,10,9,2,0,0
33813,10,9,3,0,0
33814,4,9,1,0,0
33814,4,9,2,0,0
33814,4,9,3,0,0
33815,6,9,1,0,0
33815,6,9,2,0,0
33815,6,9,3,0,0
33816,6,9,1,0,0
33816,6,9,2,2,1
33816,6,9,3,1,1
33817,10,2,1,0,0
33817,10,2,2,0,0
33817,10,2,3,1,1
33818,5,2,1,1,1
33818,5,2,2,0,0
33818,5,2,3,0,0
33819,1,2,1,1,1
33819,1,2,2,1,1
33819,1,2,3,0,0
33820,4,9,1,0,0
33820,4,9,2,2,1
33820,4,9,3,0,0
33821,10,9,1,0,0
33821,10,9,2,0,0
33821,10,9,3,0,0
33822,6,9,1,0,0
33822,6,9,2,0,0
33822,6,9,3,0,0
33823,2,2,1,0,0
33823,2,2,2,0,0
33823,2,2,3,0,0
33824,10,2,1,0,0
33824,10,2,2,0,0
33824,10,2,3,0,0
33825,6,9,1,0,0
33825,6,9,2,0,0
33825,6,9,3,0,0
33826,4,9,1,0,0
33826,4,9,2,2,1
33826,4,9,3,0,0
33827,2,9,1,0,0
33827,2,9,2,0,0
33827,2,9,3,0,0
33828,10,9,1,1,1
33828,10,9,2,1,1
33828,10,9,3,1,1
33829,2,9,1,0,0
33829,2,9,2,0,0
33829,2,9,3,0,0
33830,2,9,1,0,0
33830,2,9,2,0,0
33830,2,9,3,0,0
33831,4,9,1,1,1
33831,4,9,2,3,1
33831,4,9,3,3,1
33832,2,9,1,0,0
33832,2,9,2,0,0
33832,2,9,3,0,0
33833,10,9,1,0,0
33833,10,9,2,0,0
33833,10,9,3,0,0
33834,10,9,1,0,0
33834,10,9,2,0,0
33834,10,9,3,0,0
33835,2,9,1,3,1
33835,2,9,2,1,1
33835,2,9,3,2,1
33836,1,9,1,0,0
33836,1,9,2,0,0
33836,1,9,3,0,0
33837,10,9,1,0,0
33837,10,9,2,2,1
33837,10,9,3,1,1
33838,4,9,1,0,0
33838,4,9,2,0,0
33838,4,9,3,0,0
33839,6,2,1,0,0
33839,6,2,2,0,0
33839,6,2,3,0,0
33840,4,9,1,0,0
33840,4,9,2,0,0
33840,4,9,3,0,0
33841,2,2,1,0,0
33841,2,2,2,0,0
33841,2,2,3,0,0
33842,2,9,1,0,0
33842,2,9,2,0,0
33842,2,9,3,0,0
33843,2,9,1,0,0
33843,2,9,2,0,0
33843,2,9,3,0,0
33844,1,3,1,0,0
33844,1,3,2,0,0
33844,1,3,3,1,1
33845,1,9,1,0,0
33845,1,9,2,0,0
33845,1,9,3,0,0
33846,10,9,1,0,0
33846,10,9,2,0,0
33846,10,9,3,0,0
33847,4,9,1,0,0
33847,4,9,2,0,0
33847,4,9,3,0,0
33848,2,9,1,2,1
33848,2,9,2,1,1
33848,2,9,3,0,0
33849,10,2,1,1,1
33849,10,2,2,0,0
33849,10,2,3,1,1
33850,10,9,1,0,0
33850,10,9,2,0,0
33850,10,9,3,0,0
33851,4,9,1,0,0
33851,4,9,2,0,0
33851,4,9,3,0,0
33852,10,9,1,0,0
33852,10,9,2,0,0
33852,10,9,3,0,0
33853,10,9,1,0,0
33853,10,9,2,0,0
33853,10,9,3,0,0
33854,2,9,1,0,0
33854,2,9,2,1,1
33854,2,9,3,0,0
33855,4,9,1,0,0
33855,4,9,2,0,0
33855,4,9,3,0,0
33856,1,9,1,0,0
33856,1,9,2,0,0
33856,1,9,3,1,1
33857,5,9,1,1,1
33857,5,9,2,1,1
33857,5,9,3,0,0
33858,10,9,1,0,0
33858,10,9,2,1,1
33858,10,9,3,0,0
33859,2,9,1,0,0
33859,2,9,2,2,1
33859,2,9,3,0,0
33860,4,9,1,0,0
33860,4,9,2,2,1
33860,4,9,3,1,1
33861,2,9,1,0,0
33861,2,9,2,0,0
33861,2,9,3,0,0
33862,10,9,1,0,0
33862,10,9,2,2,1
33862,10,9,3,0,0
33863,10,9,1,0,0
33863,10,9,2,0,0
33863,10,9,3,0,0
33864,2,9,1,0,0
33864,2,9,2,0,0
33864,2,9,3,0,0
33865,5,9,1,0,0
33865,5,9,2,0,0
33865,5,9,3,1,1
33866,5,9,1,0,0
33866,5,9,2,0,0
33866,5,9,3,1,1
33867,4,2,1,0,0
33867,4,2,2,2,1
33867,4,2,3,0,0
33868,10,9,1,0,0
33868,10,9,2,0,0
33868,10,9,3,0,0
33869,6,9,1,0,0
33869,6,9,2,0,0
33869,6,9,3,1,1
33870,10,9,1,0,0
33870,10,9,2,0,0
33870,10,9,3,0,0
33871,2,2,1,0,0
33871,2,2,2,0,0
33871,2,2,3,0,0
33872,5,9,1,0,0
33872,5,9,2,0,0
33872,5,9,3,0,0
33873,4,9,1,1,1
33873,4,9,2,1,1
33873,4,9,3,3,1
33874,5,9,1,1,1
33874,5,9,2,3,1
33874,5,9,3,3,1
33875,2,2,1,0,0
33875,2,2,2,0,0
33875,2,2,3,0,0
33876,2,2,1,0,0
33876,2,2,2,0,0
33876,2,2,3,0,0
33877,10,2,1,0,0
33877,10,2,2,0,0
33877,10,2,3,0,0
33878,6,9,1,0,0
33878,6,9,2,0,0
33878,6,9,3,0,0
33879,4,9,1,0,0
33879,4,9,2,1,1
33879,4,9,3,0,0
33880,10,2,1,0,0
33880,10,2,2,0,0
33880,10,2,3,0,0
33881,4,9,1,0,0
33881,4,9,2,0,0
33881,4,9,3,0,0
33882,4,9,1,0,0
33882,4,9,2,0,0
33882,4,9,3,0,0
33883,2,2,1,0,0
33883,2,2,2,0,0
33883,2,2,3,0,0
33884,5,9,1,0,0
33884,5,9,2,0,0
33884,5,9,3,0,0
33885,10,9,1,0,0
33885,10,9,2,0,0
33885,10,9,3,0,0
33886,5,9,1,0,0
33886,5,9,2,0,0
33886,5,9,3,0,0
33887,4,9,1,0,0
33887,4,9,2,1,1
33887,4,9,3,0,0
33888,4,9,1,0,0
33888,4,9,2,0,0
33888,4,9,3,0,0
33889,4,9,1,0,0
33889,4,9,2,1,1
33889,4,9,3,2,1
33890,10,9,1,0,0
33890,10,9,2,0,0
33890,10,9,3,0,0
33891,2,9,1,0,0
33891,2,9,2,0,0
33891,2,9,3,0,0
33892,2,9,1,0,0
33892,2,9,2,0,0
33892,2,9,3,0,0
33893,5,9,1,0,0
33893,5,9,2,0,0
33893,5,9,3,0,0
33894,6,9,1,3,1
33894,6,9,2,1,1
33894,6,9,3,8,1
33895,4,9,1,0,0
33895,4,9,2,0,0
33895,4,9,3,0,0
33896,10,9,1,0,0
33896,10,9,2,0,0
33896,10,9,3,0,0
33897,10,2,1,0,0
33897,10,2,2,0,0
33897,10,2,3,0,0
33898,10,9,1,0,0
33898,10,9,2,0,0
33898,10,9,3,0,0
33899,1,2,1,0,0
33899,1,2,2,0,0
33899,1,2,3,0,0
33900,4,9,1,0,0
33900,4,9,2,0,0
33900,4,9,3,0,0
33901,2,9,1,0,0
33901,2,9,2,0,0
33901,2,9,3,0,0
33902,6,9,1,0,0
33902,6,9,2,1,1
33902,6,9,3,0,0
33903,10,9,1,0,0
33903,10,9,2,0,0
33903,10,9,3,0,0
33904,1,2,1,1,1
33904,1,2,2,1,1
33904,1,2,3,2,1
33905,4,9,1,0,0
33905,4,9,2,0,0
33905,4,9,3,1,1
33906,4,2,1,0,0
33906,4,2,2,1,1
33906,4,2,3,0,0
33907,4,9,1,0,0
33907,4,9,2,0,0
33907,4,9,3,0,0
33908,6,9,1,0,0
33908,6,9,2,0,0
33908,6,9,3,0,0
33909,10,9,1,0,0
33909,10,9,2,0,0
33909,10,9,3,0,0
33910,10,9,1,0,0
33910,10,9,2,0,0
33910,10,9,3,0,0
33911,4,9,1,0,0
33911,4,9,2,0,0
33911,4,9,3,0,0
33912,10,9,1,0,0
33912,10,9,2,0,0
33912,10,9,3,0,0
33913,2,9,1,0,0
33913,2,9,2,0,0
33913,2,9,3,0,0
33914,4,9,1,0,0
33914,4,9,2,0,0
33914,4,9,3,0,0
33915,2,2,1,0,0
33915,2,2,2,0,0
33915,2,2,3,0,0
33916,4,9,1,0,0
33916,4,9,2,0,0
33916,4,9,3,0,0
33917,10,9,1,0,0
33917,10,9,2,0,0
33917,10,9,3,0,0
33918,6,9,1,0,0
33918,6,9,2,0,0
33918,6,9,3,0,0
33919,4,9,1,0,0
33919,4,9,2,0,0
33919,4,9,3,0,0
33920,10,9,1,1,1
33920,10,9,2,0,0
33920,10,9,3,0,0
33921,6,9,1,0,0
33921,6,9,2,1,1
33921,6,9,3,0,0
33922,10,9,1,0,0
33922,10,9,2,0,0
33922,10,9,3,0,0
33923,10,9,1,0,0
33923,10,9,2,0,0
33923,10,9,3,0,0
33924,4,9,1,0,0
33924,4,9,2,1,1
33924,4,9,3,0,0
33925,1,2,1,0,0
33925,1,2,2,0,0
33925,1,2,3,2,1
33926,5,9,1,0,0
33926,5,9,2,0,0
33926,5,9,3,0,0
33927,10,9,1,0,0
33927,10,9,2,0,0
33927,10,9,3,0,0
33928,10,9,1,0,0
33928,10,9,2,0,0
33928,10,9,3,0,0
33929,10,9,1,0,0
33929,10,9,2,0,0
33929,10,9,3,0,0
33930,5,9,1,0,0
33930,5,9,2,0,0
33930,5,9,3,0,0
33931,5,9,1,0,0
33931,5,9,2,0,0
33931,5,9,3,0,0
33932,10,9,1,1,1
33932,10,9,2,0,0
33932,10,9,3,0,0
33933,4,9,1,0,0
33933,4,9,2,0,0
33933,4,9,3,0,0
33934,2,9,1,0,0
33934,2,9,2,0,0
33934,2,9,3,0,0
33935,10,9,1,0,0
33935,10,9,2,0,0
33935,10,9,3,0,0
33936,2,9,1,0,0
33936,2,9,2,0,0
33936,2,9,3,0,0
33937,4,9,1,0,0
33937,4,9,2,1,1
33937,4,9,3,1,1
33938,2,9,1,0,0
33938,2,9,2,0,0
33938,2,9,3,1,1
33939,10,9,1,0,0
33939,10,9,2,0,0
33939,10,9,3,0,0
33940,5,9,1,0,0
33940,5,9,2,0,0
33940,5,9,3,1,1
33941,10,9,1,0,0
33941,10,9,2,0,0
33941,10,9,3,0,0
33942,2,9,1,0,0
33942,2,9,2,0,0
33942,2,9,3,0,0
33943,5,9,1,0,0
33943,5,9,2,0,0
33943,5,9,3,0,0
33944,4,9,1,0,0
33944,4,9,2,0,0
33944,4,9,3,0,0
33945,5,9,1,0,0
33945,5,9,2,0,0
33945,5,9,3,0,0
33946,5,2,1,0,0
33946,5,2,2,0,0
33946,5,2,3,0,0
33947,1,9,1,0,0
33947,1,9,2,0,0
33947,1,9,3,0,0
33948,6,9,1,0,0
33948,6,9,2,0,0
33948,6,9,3,0,0
33949,5,9,1,0,0
33949,5,9,2,0,0
33949,5,9,3,0,0
33950,2,9,1,0,0
33950,2,9,2,0,0
33950,2,9,3,0,0
33951,1,9,1,0,0
33951,1,9,2,0,0
33951,1,9,3,0,0
33952,10,9,1,0,0
33952,10,9,2,0,0
33952,10,9,3,0,0
33953,5,9,1,0,0
33953,5,9,2,1,1
33953,5,9,3,0,0
33954,5,9,1,0,0
33954,5,9,2,0,0
33954,5,9,3,0,0
33955,4,9,1,0,0
33955,4,9,2,0,0
33955,4,9,3,0,0
33956,4,9,1,0,0
33956,4,9,2,0,0
33956,4,9,3,0,0
33957,6,9,1,0,0
33957,6,9,2,0,0
33957,6,9,3,0,0
33958,4,9,1,0,0
33958,4,9,2,0,0
33958,4,9,3,0,0
33959,6,2,1,0,0
33959,6,2,2,0,0
33959,6,2,3,0,0
33960,4,9,1,0,0
33960,4,9,2,0,0
33960,4,9,3,0,0
33961,1,9,1,1,1
33961,1,9,2,0,0
33961,1,9,3,0,0
33962,4,9,1,0,0
33962,4,9,2,0,0
33962,4,9,3,0,0
33963,1,9,1,0,0
33963,1,9,2,2,1
33963,1,9,3,0,0
33964,10,9,1,0,0
33964,10,9,2,0,0
33964,10,9,3,0,0
33965,2,9,1,0,0
33965,2,9,2,0,0
33965,2,9,3,0,0
33966,4,9,1,0,0
33966,4,9,2,0,0
33966,4,9,3,0,0
33967,4,9,1,0,0
33967,4,9,2,0,0
33967,4,9,3,0,0
33968,10,9,1,0,0
33968,10,9,2,0,0
33968,10,9,3,0,0
33969,10,9,1,0,0
33969,10,9,2,0,0
33969,10,9,3,0,0
33970,2,9,1,0,0
33970,2,9,2,0,0
33970,2,9,3,0,0
33971,6,9,1,0,0
33971,6,9,2,0,0
33971,6,9,3,1,1
33972,4,9,1,0,0
33972,4,9,2,0,0
33972,4,9,3,0,0
33973,2,9,1,0,0
33973,2,9,2,0,0
33973,2,9,3,0,0
33974,6,9,1,0,0
33974,6,9,2,0,0
33974,6,9,3,0,0
33975,10,9,1,0,0
33975,10,9,2,0,0
33975,10,9,3,0,0
33976,2,2,1,0,0
33976,2,2,2,0,0
33976,2,2,3,0,0
33977,10,9,1,0,0
33977,10,9,2,0,0
33977,10,9,3,0,0
33978,4,9,1,0,0
33978,4,9,2,0,0
33978,4,9,3,0,0
33979,2,9,1,0,0
33979,2,9,2,0,0
33979,2,9,3,0,0
33980,10,9,1,0,0
33980,10,9,2,0,0
33980,10,9,3,0,0
33981,2,9,1,0,0
33981,2,9,2,1,1
33981,2,9,3,0,0
33982,10,2,1,0,0
33982,10,2,2,0,0
33982,10,2,3,0,0
33983,5,9,1,0,0
33983,5,9,2,0,0
33983,5,9,3,0,0
33984,10,9,1,0,0
33984,10,9,2,0,0
33984,10,9,3,0,0
33985,6,9,1,0,0
33985,6,9,2,0,0
33985,6,9,3,0,0
33986,2,9,1,2,1
33986,2,9,2,2,1
33986,2,9,3,3,1
33987,2,9,1,0,0
33987,2,9,2,0,0
33987,2,9,3,0,0
33988,4,9,1,0,0
33988,4,9,2,0,0
33988,4,9,3,0,0
33989,10,9,1,1,1
33989,10,9,2,0,0
33989,10,9,3,0,0
33990,5,9,1,0,0
33990,5,9,2,0,0
33990,5,9,3,0,0
33991,2,9,1,0,0
33991,2,9,2,0,0
33991,2,9,3,0,0
33992,2,9,1,0,0
33992,2,9,2,0,0
33992,2,9,3,0,0
33993,5,2,1,0,0
33993,5,2,2,0,0
33993,5,2,3,0,0
33994,2,9,1,0,0
33994,2,9,2,0,0
33994,2,9,3,0,0
33995,10,9,1,0,0
33995,10,9,2,0,0
33995,10,9,3,0,0
33996,10,9,1,0,0
33996,10,9,2,1,1
33996,10,9,3,0,0
33997,2,9,1,0,0
33997,2,9,2,0,0
33997,2,9,3,0,0
33998,5,9,1,0,0
33998,5,9,2,0,0
33998,5,9,3,0,0
33999,10,9,1,0,0
33999,10,9,2,0,0
33999,10,9,3,0,0
34000,10,2,1,1,1
34000,10,2,2,1,1
34000,10,2,3,0,0
34001,5,3,1,0,0
34001,5,3,2,0,0
34001,5,3,3,1,1
34002,4,2,1,0,0
34002,4,2,2,0,0
34002,4,2,3,0,0
34003,2,9,1,0,0
34003,2,9,2,0,0
34003,2,9,3,0,0
34004,2,9,1,0,0
34004,2,9,2,0,0
34004,2,9,3,1,1
34005,4,9,1,0,0
34005,4,9,2,0,0
34005,4,9,3,0,0
34006,2,9,1,0,0
34006,2,9,2,1,1
34006,2,9,3,0,0
34007,5,9,1,0,0
34007,5,9,2,0,0
34007,5,9,3,0,0
34008,2,9,1,0,0
34008,2,9,2,0,0
34008,2,9,3,1,1
34009,6,9,1,0,0
34009,6,9,2,0,0
34009,6,9,3,0,0
34010,6,9,1,1,1
34010,6,9,2,1,1
34010,6,9,3,2,1
34011,6,9,1,0,0
34011,6,9,2,0,0
34011,6,9,3,0,0
34012,6,9,1,0,0
34012,6,9,2,0,0
34012,6,9,3,0,0
34013,6,9,1,1,1
34013,6,9,2,0,0
34013,6,9,3,0,0
34014,2,3,1,0,0
34014,2,3,2,0,0
34014,2,3,3,0,0
34015,6,9,1,0,0
34015,6,9,2,0,0
34015,6,9,3,0,0
34016,10,9,1,0,0
34016,10,9,2,1,1
34016,10,9,3,1,1
34017,6,9,1,0,0
34017,6,9,2,0,0
34017,6,9,3,0,0
34018,6,9,1,0,0
34018,6,9,2,0,0
34018,6,9,3,0,0
34019,5,9,1,0,0
34019,5,9,2,1,1
34019,5,9,3,0,0
34020,6,9,1,0,0
34020,6,9,2,0,0
34020,6,9,3,0,0
34021,6,9,1,0,0
34021,6,9,2,0,0
34021,6,9,3,0,0
34022,6,9,1,1,1
34022,6,9,2,0,0
34022,6,9,3,0,0
34023,5,9,1,0,0
34023,5,9,2,0,0
34023,5,9,3,0,0
34024,6,9,1,1,1
34024,6,9,2,1,1
34024,6,9,3,2,1
34025,5,9,1,3,1
34025,5,9,2,1,1
34025,5,9,3,2,1
34026,6,9,1,0,0
34026,6,9,2,0,0
34026,6,9,3,0,0
34027,2,9,1,0,0
34027,2,9,2,1,1
34027,2,9,3,1,1
34028,6,9,1,1,1
34028,6,9,2,0,0
34028,6,9,3,0,0
34029,6,9,1,0,0
34029,6,9,2,0,0
34029,6,9,3,0,0
34030,5,2,1,0,0
34030,5,2,2,0,0
34030,5,2,3,0,0
34031,6,9,1,0,0
34031,6,9,2,0,0
34031,6,9,3,0,0
34032,6,9,1,0,0
34032,6,9,2,0,0
34032,6,9,3,0,0
34033,5,2,1,0,0
34033,5,2,2,1,1
34033,5,2,3,0,0
34034,5,9,1,0,0
34034,5,9,2,0,0
34034,5,9,3,0,0
34035,4,9,1,0,0
34035,4,9,2,0,0
34035,4,9,3,0,0
34036,2,9,1,0,0
34036,2,9,2,0,0
34036,2,9,3,0,0
34037,6,9,1,0,0
34037,6,9,2,0,0
34037,6,9,3,1,1
34038,4,9,1,0,0
34038,4,9,2,0,0
34038,4,9,3,0,0
34039,6,2,1,1,1
34039,6,2,2,2,1
34039,6,2,3,2,1
34040,2,2,1,1,1
34040,2,2,2,1,1
34040,2,2,3,1,1
34041,4,9,1,0,0
34041,4,9,2,0,0
34041,4,9,3,0,0
34042,10,9,1,0,0
34042,10,9,2,0,0
34042,10,9,3,0,0
34043,6,9,1,1,1
34043,6,9,2,4,1
34043,6,9,3,4,1
34044,5,9,1,0,0
34044,5,9,2,2,1
34044,5,9,3,0,0
34045,4,9,1,2,1
34045,4,9,2,1,1
34045,4,9,3,0,0
34046,5,2,1,0,0
34046,5,2,2,0,0
34046,5,2,3,0,0
34047,6,2,1,0,0
34047,6,2,2,0,0
34047,6,2,3,0,0
34048,4,9,1,0,0
34048,4,9,2,0,0
34048,4,9,3,0,0
34049,4,9,1,0,0
34049,4,9,2,0,0
34049,4,9,3,0,0
34050,4,9,1,0,0
34050,4,9,2,0,0
34050,4,9,3,0,0
34051,10,9,1,0,0
34051,10,9,2,2,1
34051,10,9,3,0,0
34052,5,9,1,0,0
34052,5,9,2,0,0
34052,5,9,3,0,0
34053,6,9,1,0,0
34053,6,9,2,0,0
34053,6,9,3,0,0
34054,4,9,1,0,0
34054,4,9,2,0,0
34054,4,9,3,0,0
34055,6,9,1,0,0
34055,6,9,2,0,0
34055,6,9,3,0,0
34056,4,9,1,0,0
34056,4,9,2,0,0
34056,4,9,3,0,0
34057,10,9,1,0,0
34057,10,9,2,0,0
34057,10,9,3,1,1
34058,5,9,1,0,0
34058,5,9,2,0,0
34058,5,9,3,2,1
34059,6,9,1,0,0
34059,6,9,2,0,0
34059,6,9,3,0,0
34060,5,9,1,1,1
34060,5,9,2,0,0
34060,5,9,3,0,0
34061,5,9,1,0,0
34061,5,9,2,0,0
34061,5,9,3,0,0
34062,4,9,1,0,0
34062,4,9,2,0,0
34062,4,9,3,0,0
34063,6,9,1,0,0
34063,6,9,2,0,0
34063,6,9,3,0,0
34064,6,9,1,0,0
34064,6,9,2,1,1
34064,6,9,3,0,0
34065,5,9,1,0,0
34065,5,9,2,0,0
34065,5,9,3,0,0
34066,4,9,1,0,0
34066,4,9,2,0,0
34066,4,9,3,0,0
34067,4,2,1,1,1
34067,4,2,2,0,0
34067,4,2,3,0,0
34068,5,9,1,0,0
34068,5,9,2,1,1
34068,5,9,3,0,0
34069,6,3,1,0,0
34069,6,3,2,0,0
34069,6,3,3,0,0
34070,6,9,1,0,0
34070,6,9,2,0,0
34070,6,9,3,0,0
34071,4,9,1,4,1
34071,4,9,2,1,1
34071,4,9,3,1,1
34072,6,9,1,0,0
34072,6,9,2,0,0
34072,6,9,3,0,0
34073,4,9,1,1,1
34073,4,9,2,0,0
34073,4,9,3,0,0
34074,5,9,1,0,0
34074,5,9,2,0,0
34074,5,9,3,0,0
34075,4,9,1,0,0
34075,4,9,2,0,0
34075,4,9,3,0,0
34076,4,9,1,0,0
34076,4,9,2,0,0
34076,4,9,3,0,0
34077,1,9,1,0,0
34077,1,9,2,0,0
34077,1,9,3,0,0
34078,5,3,1,0,0
34078,5,3,2,0,0
34078,5,3,3,1,1
34079,5,9,1,0,0
34079,5,9,2,0,0
34079,5,9,3,0,0
34080,2,9,1,0,0
34080,2,9,2,0,0
34080,2,9,3,0,0
34081,4,9,1,2,1
34081,4,9,2,1,1
34081,4,9,3,3,1
34082,5,9,1,0,0
34082,5,9,2,0,0
34082,5,9,3,0,0
34083,5,9,1,0,0
34083,5,9,2,0,0
34083,5,9,3,0,0
34084,6,9,1,0,0
34084,6,9,2,0,0
34084,6,9,3,0,0
34085,4,9,1,2,1
34085,4,9,2,1,1
34085,4,9,3,0,0
34086,10,9,1,0,0
34086,10,9,2,0,0
34086,10,9,3,0,0
34087,10,9,1,0,0
34087,10,9,2,0,0
34087,10,9,3,0,0
34088,10,2,1,0,0
34088,10,2,2,0,0
34088,10,2,3,0,0
34089,2,9,1,0,0
34089,2,9,2,0,0
34089,2,9,3,0,0
34090,10,9,1,2,1
34090,10,9,2,3,1
34090,10,9,3,2,1
34091,4,9,1,1,1
34091,4,9,2,1,1
34091,4,9,3,0,0
34092,6,2,1,0,0
34092,6,2,2,0,0
34092,6,2,3,0,0
34093,10,9,1,1,1
34093,10,9,2,0,0
34093,10,9,3,4,1
34094,10,9,1,0,0
34094,10,9,2,0,0
34094,10,9,3,0,0
34095,4,9,1,0,0
34095,4,9,2,0,0
34095,4,9,3,0,0
34096,5,9,1,0,0
34096,5,9,2,0,0
34096,5,9,3,0,0
34097,4,9,1,0,0
34097,4,9,2,0,0
34097,4,9,3,0,0
34098,10,9,1,0,0
34098,10,9,2,2,1
34098,10,9,3,1,1
34099,4,9,1,1,1
34099,4,9,2,0,0
34099,4,9,3,0,0
34100,4,9,1,0,0
34100,4,9,2,1,1
34100,4,9,3,0,0
34101,6,9,1,0,0
34101,6,9,2,0,0
34101,6,9,3,0,0
34102,10,9,1,0,0
34102,10,9,2,0,0
34102,10,9,3,0,0
34103,2,9,1,0,0
34103,2,9,2,0,0
34103,2,9,3,0,0
34104,4,2,1,0,0
34104,4,2,2,0,0
34104,4,2,3,0,0
34105,5,9,1,0,0
34105,5,9,2,0,0
34105,5,9,3,0,0
34106,5,9,1,0,0
34106,5,9,2,0,0
34106,5,9,3,0,0
34107,5,9,1,0,0
34107,5,9,2,0,0
34107,5,9,3,0,0
34108,1,9,1,0,0
34108,1,9,2,0,0
34108,1,9,3,0,0
34109,5,9,1,0,0
34109,5,9,2,0,0
34109,5,9,3,0,0
34110,6,9,1,0,0
34110,6,9,2,0,0
34110,6,9,3,0,0
34111,10,9,1,1,1
34111,10,9,2,1,1
34111,10,9,3,0,0
34112,2,9,1,0,0
34112,2,9,2,0,0
34112,2,9,3,0,0
34113,1,9,1,0,0
34113,1,9,2,0,0
34113,1,9,3,0,0
34114,5,2,1,1,1
34114,5,2,2,0,0
34114,5,2,3,1,1
34115,2,2,1,0,0
34115,2,2,2,0,0
34115,2,2,3,0,0
34116,4,9,1,0,0
34116,4,9,2,0,0
34116,4,9,3,0,0
34117,6,9,1,0,0
34117,6,9,2,0,0
34117,6,9,3,0,0
34118,2,2,1,0,0
34118,2,2,2,0,0
34118,2,2,3,0,0
34119,5,2,1,2,1
34119,5,2,2,0,0
34119,5,2,3,0,0
34120,1,9,1,0,0
34120,1,9,2,0,0
34120,1,9,3,0,0
34121,5,9,1,0,0
34121,5,9,2,0,0
34121,5,9,3,0,0
34122,4,9,1,0,0
34122,4,9,2,1,1
34122,4,9,3,1,1
34123,10,9,1,0,0
34123,10,9,2,0,0
34123,10,9,3,0,0
34124,5,9,1,0,0
34124,5,9,2,2,1
34124,5,9,3,1,1
